problem,run,trial,n_seen,accuracy,input,correct,predicted
waves.1.c004,4,1,1,1,"C (CONS (DIGIT 1) (CONS (DIGIT 2) (CONS (DIGIT 5) (CONS (DIGIT 3) (CONS (DECC (DIGIT 8) 0) [])))))","CONS (DECC (DIGIT 1) 1) (CONS (DECC (DIGIT 1) 9) (CONS (DECC (DIGIT 2) 4) (CONS (DECC (DIGIT 3) 3) (CONS (DECC (DIGIT 4) 2) (CONS (DIGIT 5) (CONS (DECC (DIGIT 8) 2) (CONS (DIGIT 0) (CONS (DECC (DIGIT 6) 4) (CONS (DIGIT 9) [])))))))))","CONS (DECC (DIGIT 1) 1) (CONS (DECC (DIGIT 1) 9) (CONS (DECC (DIGIT 2) 4) (CONS (DECC (DIGIT 3) 3) (CONS (DECC (DIGIT 4) 2) (CONS (DIGIT 5) (CONS (DECC (DIGIT 8) 2) (CONS (DIGIT 0) (CONS (DECC (DIGIT 6) 4) (CONS (DIGIT 9) [])))))))))"
waves.1.c004,4,2,1,1,"C (CONS (DECC (DIGIT 2) 1) (CONS (DECC (DIGIT 5) 9) (CONS (DECC (DIGIT 4) 1) [])))","CONS (DECC (DIGIT 1) 1) (CONS (DECC (DIGIT 1) 9) (CONS (DECC (DIGIT 2) 4) (CONS (DECC (DIGIT 3) 3) (CONS (DECC (DIGIT 4) 2) (CONS (DIGIT 5) (CONS (DECC (DIGIT 8) 2) (CONS (DIGIT 0) (CONS (DECC (DIGIT 6) 4) (CONS (DIGIT 9) [])))))))))","CONS (DECC (DIGIT 1) 1) (CONS (DECC (DIGIT 1) 9) (CONS (DECC (DIGIT 2) 4) (CONS (DECC (DIGIT 3) 3) (CONS (DECC (DIGIT 4) 2) (CONS (DIGIT 5) (CONS (DECC (DIGIT 8) 2) (CONS (DIGIT 0) (CONS (DECC (DIGIT 6) 4) (CONS (DIGIT 9) [])))))))))"
waves.1.c004,4,3,1,1,"C []","CONS (DECC (DIGIT 1) 1) (CONS (DECC (DIGIT 1) 9) (CONS (DECC (DIGIT 2) 4) (CONS (DECC (DIGIT 3) 3) (CONS (DECC (DIGIT 4) 2) (CONS (DIGIT 5) (CONS (DECC (DIGIT 8) 2) (CONS (DIGIT 0) (CONS (DECC (DIGIT 6) 4) (CONS (DIGIT 9) [])))))))))","CONS (DECC (DIGIT 1) 1) (CONS (DECC (DIGIT 1) 9) (CONS (DECC (DIGIT 2) 4) (CONS (DECC (DIGIT 3) 3) (CONS (DECC (DIGIT 4) 2) (CONS (DIGIT 5) (CONS (DECC (DIGIT 8) 2) (CONS (DIGIT 0) (CONS (DECC (DIGIT 6) 4) (CONS (DIGIT 9) [])))))))))"
waves.1.c004,4,4,1,1,"C (CONS (DIGIT 2) (CONS (DECC (DIGIT 6) 7) (CONS (DECC (DIGIT 2) 7) (CONS (DECC (DIGIT 7) 1) (CONS (DECC (DIGIT 9) 7) (CONS (DIGIT 3) (CONS (DIGIT 8) [])))))))","CONS (DECC (DIGIT 1) 1) (CONS (DECC (DIGIT 1) 9) (CONS (DECC (DIGIT 2) 4) (CONS (DECC (DIGIT 3) 3) (CONS (DECC (DIGIT 4) 2) (CONS (DIGIT 5) (CONS (DECC (DIGIT 8) 2) (CONS (DIGIT 0) (CONS (DECC (DIGIT 6) 4) (CONS (DIGIT 9) [])))))))))","CONS (DECC (DIGIT 1) 1) (CONS (DECC (DIGIT 1) 9) (CONS (DECC (DIGIT 2) 4) (CONS (DECC (DIGIT 3) 3) (CONS (DECC (DIGIT 4) 2) (CONS (DIGIT 5) (CONS (DECC (DIGIT 8) 2) (CONS (DIGIT 0) (CONS (DECC (DIGIT 6) 4) (CONS (DIGIT 9) [])))))))))"
waves.1.c004,4,5,1,1,"C (CONS (DECC (DIGIT 8) 8) (CONS (DECC (DIGIT 6) 3) (CONS (DIGIT 9) (CONS (DECC (DIGIT 1) 4) (CONS (DIGIT 6) [])))))","CONS (DECC (DIGIT 1) 1) (CONS (DECC (DIGIT 1) 9) (CONS (DECC (DIGIT 2) 4) (CONS (DECC (DIGIT 3) 3) (CONS (DECC (DIGIT 4) 2) (CONS (DIGIT 5) (CONS (DECC (DIGIT 8) 2) (CONS (DIGIT 0) (CONS (DECC (DIGIT 6) 4) (CONS (DIGIT 9) [])))))))))","CONS (DECC (DIGIT 1) 1) (CONS (DECC (DIGIT 1) 9) (CONS (DECC (DIGIT 2) 4) (CONS (DECC (DIGIT 3) 3) (CONS (DECC (DIGIT 4) 2) (CONS (DIGIT 5) (CONS (DECC (DIGIT 8) 2) (CONS (DIGIT 0) (CONS (DECC (DIGIT 6) 4) (CONS (DIGIT 9) [])))))))))"
waves.1.c004,4,6,1,1,"C (CONS (DECC (DIGIT 1) 7) (CONS (DIGIT 4) (CONS (DECC (DIGIT 2) 3) (CONS (DIGIT 6) (CONS (DIGIT 8) (CONS (DIGIT 8) (CONS (DIGIT 3) (CONS (DECC (DIGIT 5) 6) (CONS (DIGIT 1) [])))))))))","CONS (DECC (DIGIT 1) 1) (CONS (DECC (DIGIT 1) 9) (CONS (DECC (DIGIT 2) 4) (CONS (DECC (DIGIT 3) 3) (CONS (DECC (DIGIT 4) 2) (CONS (DIGIT 5) (CONS (DECC (DIGIT 8) 2) (CONS (DIGIT 0) (CONS (DECC (DIGIT 6) 4) (CONS (DIGIT 9) [])))))))))","CONS (DECC (DIGIT 1) 1) (CONS (DECC (DIGIT 1) 9) (CONS (DECC (DIGIT 2) 4) (CONS (DECC (DIGIT 3) 3) (CONS (DECC (DIGIT 4) 2) (CONS (DIGIT 5) (CONS (DECC (DIGIT 8) 2) (CONS (DIGIT 0) (CONS (DECC (DIGIT 6) 4) (CONS (DIGIT 9) [])))))))))"
waves.1.c004,4,7,1,1,"C (CONS (DIGIT 0) (CONS (DECC (DIGIT 2) 2) (CONS (DECC (DIGIT 4) 0) [])))","CONS (DECC (DIGIT 1) 1) (CONS (DECC (DIGIT 1) 9) (CONS (DECC (DIGIT 2) 4) (CONS (DECC (DIGIT 3) 3) (CONS (DECC (DIGIT 4) 2) (CONS (DIGIT 5) (CONS (DECC (DIGIT 8) 2) (CONS (DIGIT 0) (CONS (DECC (DIGIT 6) 4) (CONS (DIGIT 9) [])))))))))","CONS (DECC (DIGIT 1) 1) (CONS (DECC (DIGIT 1) 9) (CONS (DECC (DIGIT 2) 4) (CONS (DECC (DIGIT 3) 3) (CONS (DECC (DIGIT 4) 2) (CONS (DIGIT 5) (CONS (DECC (DIGIT 8) 2) (CONS (DIGIT 0) (CONS (DECC (DIGIT 6) 4) (CONS (DIGIT 9) [])))))))))"
waves.1.c004,4,8,1,1,"C (CONS (DECC (DIGIT 7) 9) (CONS (DIGIT 9) (CONS (DIGIT 5) (CONS (DECC (DIGIT 7) 2) (CONS (DIGIT 1) (CONS (DECC (DIGIT 8) 3) (CONS (DIGIT 9) (CONS (DECC (DIGIT 9) 6) (CONS (DIGIT 0) [])))))))))","CONS (DECC (DIGIT 1) 1) (CONS (DECC (DIGIT 1) 9) (CONS (DECC (DIGIT 2) 4) (CONS (DECC (DIGIT 3) 3) (CONS (DECC (DIGIT 4) 2) (CONS (DIGIT 5) (CONS (DECC (DIGIT 8) 2) (CONS (DIGIT 0) (CONS (DECC (DIGIT 6) 4) (CONS (DIGIT 9) [])))))))))","CONS (DECC (DIGIT 1) 1) (CONS (DECC (DIGIT 1) 9) (CONS (DECC (DIGIT 2) 4) (CONS (DECC (DIGIT 3) 3) (CONS (DECC (DIGIT 4) 2) (CONS (DIGIT 5) (CONS (DECC (DIGIT 8) 2) (CONS (DIGIT 0) (CONS (DECC (DIGIT 6) 4) (CONS (DIGIT 9) [])))))))))"
waves.1.c004,4,9,1,1,"C (CONS (DECC (DIGIT 1) 7) (CONS (DECC (DIGIT 7) 8) (CONS (DIGIT 0) (CONS (DECC (DIGIT 7) 0) (CONS (DIGIT 7) (CONS (DIGIT 4) (CONS (DIGIT 4) (CONS (DIGIT 8) (CONS (DECC (DIGIT 1) 2) (CONS (DECC (DIGIT 4) 7) []))))))))))","CONS (DECC (DIGIT 1) 1) (CONS (DECC (DIGIT 1) 9) (CONS (DECC (DIGIT 2) 4) (CONS (DECC (DIGIT 3) 3) (CONS (DECC (DIGIT 4) 2) (CONS (DIGIT 5) (CONS (DECC (DIGIT 8) 2) (CONS (DIGIT 0) (CONS (DECC (DIGIT 6) 4) (CONS (DIGIT 9) [])))))))))","CONS (DECC (DIGIT 1) 1) (CONS (DECC (DIGIT 1) 9) (CONS (DECC (DIGIT 2) 4) (CONS (DECC (DIGIT 3) 3) (CONS (DECC (DIGIT 4) 2) (CONS (DIGIT 5) (CONS (DECC (DIGIT 8) 2) (CONS (DIGIT 0) (CONS (DECC (DIGIT 6) 4) (CONS (DIGIT 9) [])))))))))"
waves.1.c004,4,10,1,1,"C (CONS (DECC (DIGIT 2) 0) [])","CONS (DECC (DIGIT 1) 1) (CONS (DECC (DIGIT 1) 9) (CONS (DECC (DIGIT 2) 4) (CONS (DECC (DIGIT 3) 3) (CONS (DECC (DIGIT 4) 2) (CONS (DIGIT 5) (CONS (DECC (DIGIT 8) 2) (CONS (DIGIT 0) (CONS (DECC (DIGIT 6) 4) (CONS (DIGIT 9) [])))))))))","CONS (DECC (DIGIT 1) 1) (CONS (DECC (DIGIT 1) 9) (CONS (DECC (DIGIT 2) 4) (CONS (DECC (DIGIT 3) 3) (CONS (DECC (DIGIT 4) 2) (CONS (DIGIT 5) (CONS (DECC (DIGIT 8) 2) (CONS (DIGIT 0) (CONS (DECC (DIGIT 6) 4) (CONS (DIGIT 9) [])))))))))"
waves.1.c005,0,0,17,0,"C (CONS (DIGIT 8) (CONS (DECC (DIGIT 5) 1) (CONS (DECC (DIGIT 9) 1) (CONS (DIGIT 7) (CONS (DECC (DIGIT 8) 1) (CONS (DECC (DIGIT 7) 4) (CONS (DECC (DIGIT 5) 3) [])))))))","CONS (DIGIT 8) (CONS (DECC (DIGIT 5) 1) (CONS (DECC (DIGIT 9) 1) (CONS (DIGIT 7) (CONS (DECC (DIGIT 8) 1) (CONS (DECC (DIGIT 7) 4) (CONS (DECC (DIGIT 5) 3) []))))))","CONS (DECC (DIGIT 5) 1) (CONS (DECC (DIGIT 9) 1) (CONS (DIGIT 7) (CONS (DECC (DIGIT 8) 1) (CONS (DECC (DIGIT 7) 4) (CONS (DECC (DIGIT 5) 3) [])))))"
waves.1.c005,0,1,1,1,"C (CONS (DECC (DIGIT 2) 5) (CONS (DECC (DIGIT 8) 6) (CONS (DECC (DIGIT 2) 3) (CONS (DECC (DIGIT 1) 3) []))))","CONS (DECC (DIGIT 2) 5) (CONS (DECC (DIGIT 8) 6) (CONS (DECC (DIGIT 2) 3) (CONS (DECC (DIGIT 1) 3) [])))","CONS (DECC (DIGIT 2) 5) (CONS (DECC (DIGIT 8) 6) (CONS (DECC (DIGIT 2) 3) (CONS (DECC (DIGIT 1) 3) [])))"
waves.1.c005,0,2,1,1,"C (CONS (DECC (DIGIT 6) 0) (CONS (DIGIT 1) (CONS (DECC (DIGIT 2) 4) (CONS (DECC (DIGIT 6) 6) (CONS (DIGIT 0) (CONS (DIGIT 7) (CONS (DIGIT 9) (CONS (DIGIT 4) (CONS (DECC (DIGIT 7) 4) (CONS (DIGIT 0) []))))))))))","CONS (DECC (DIGIT 6) 0) (CONS (DIGIT 1) (CONS (DECC (DIGIT 2) 4) (CONS (DECC (DIGIT 6) 6) (CONS (DIGIT 0) (CONS (DIGIT 7) (CONS (DIGIT 9) (CONS (DIGIT 4) (CONS (DECC (DIGIT 7) 4) (CONS (DIGIT 0) [])))))))))","CONS (DECC (DIGIT 6) 0) (CONS (DIGIT 1) (CONS (DECC (DIGIT 2) 4) (CONS (DECC (DIGIT 6) 6) (CONS (DIGIT 0) (CONS (DIGIT 7) (CONS (DIGIT 9) (CONS (DIGIT 4) (CONS (DECC (DIGIT 7) 4) (CONS (DIGIT 0) [])))))))))"
waves.1.c005,0,3,1,1,"C (CONS (DECC (DIGIT 3) 9) (CONS (DECC (DIGIT 7) 8) []))","CONS (DECC (DIGIT 3) 9) (CONS (DECC (DIGIT 7) 8) [])","CONS (DECC (DIGIT 3) 9) (CONS (DECC (DIGIT 7) 8) [])"
waves.1.c005,0,4,1,1,"C (CONS (DIGIT 0) (CONS (DIGIT 6) (CONS (DIGIT 4) (CONS (DECC (DIGIT 4) 1) (CONS (DIGIT 2) (CONS (DECC (DIGIT 4) 5) (CONS (DECC (DIGIT 6) 5) (CONS (DIGIT 4) (CONS (DIGIT 3) [])))))))))","CONS (DIGIT 0) (CONS (DIGIT 6) (CONS (DIGIT 4) (CONS (DECC (DIGIT 4) 1) (CONS (DIGIT 2) (CONS (DECC (DIGIT 4) 5) (CONS (DECC (DIGIT 6) 5) (CONS (DIGIT 4) (CONS (DIGIT 3) []))))))))","CONS (DIGIT 0) (CONS (DIGIT 6) (CONS (DIGIT 4) (CONS (DECC (DIGIT 4) 1) (CONS (DIGIT 2) (CONS (DECC (DIGIT 4) 5) (CONS (DECC (DIGIT 6) 5) (CONS (DIGIT 4) (CONS (DIGIT 3) []))))))))"
waves.1.c005,0,5,1,1,"C (CONS (DIGIT 5) (CONS (DECC (DIGIT 1) 6) (CONS (DECC (DIGIT 5) 9) (CONS (DECC (DIGIT 6) 7) (CONS (DIGIT 6) (CONS (DIGIT 6) []))))))","CONS (DIGIT 5) (CONS (DECC (DIGIT 1) 6) (CONS (DECC (DIGIT 5) 9) (CONS (DECC (DIGIT 6) 7) (CONS (DIGIT 6) (CONS (DIGIT 6) [])))))","CONS (DIGIT 5) (CONS (DECC (DIGIT 1) 6) (CONS (DECC (DIGIT 5) 9) (CONS (DECC (DIGIT 6) 7) (CONS (DIGIT 6) (CONS (DIGIT 6) [])))))"
waves.1.c005,0,6,1,1,"C []","[]","[]"
waves.1.c005,0,7,1,1,"C (CONS (DECC (DIGIT 1) 6) (CONS (DECC (DIGIT 7) 2) (CONS (DIGIT 8) (CONS (DECC (DIGIT 3) 9) (CONS (DECC (DIGIT 1) 0) (CONS (DIGIT 6) []))))))","CONS (DECC (DIGIT 1) 6) (CONS (DECC (DIGIT 7) 2) (CONS (DIGIT 8) (CONS (DECC (DIGIT 3) 9) (CONS (DECC (DIGIT 1) 0) (CONS (DIGIT 6) [])))))","CONS (DECC (DIGIT 1) 6) (CONS (DECC (DIGIT 7) 2) (CONS (DIGIT 8) (CONS (DECC (DIGIT 3) 9) (CONS (DECC (DIGIT 1) 0) (CONS (DIGIT 6) [])))))"
waves.1.c005,0,8,1,1,"C (CONS (DECC (DIGIT 4) 6) (CONS (DIGIT 1) (CONS (DIGIT 6) (CONS (DIGIT 3) []))))","CONS (DECC (DIGIT 4) 6) (CONS (DIGIT 1) (CONS (DIGIT 6) (CONS (DIGIT 3) [])))","CONS (DECC (DIGIT 4) 6) (CONS (DIGIT 1) (CONS (DIGIT 6) (CONS (DIGIT 3) [])))"
waves.1.c005,0,9,1,1,"C (CONS (DIGIT 7) (CONS (DIGIT 7) (CONS (DECC (DIGIT 9) 0) (CONS (DECC (DIGIT 7) 3) (CONS (DECC (DIGIT 8) 7) (CONS (DIGIT 2) []))))))","CONS (DIGIT 7) (CONS (DIGIT 7) (CONS (DECC (DIGIT 9) 0) (CONS (DECC (DIGIT 7) 3) (CONS (DECC (DIGIT 8) 7) (CONS (DIGIT 2) [])))))","CONS (DIGIT 7) (CONS (DIGIT 7) (CONS (DECC (DIGIT 9) 0) (CONS (DECC (DIGIT 7) 3) (CONS (DECC (DIGIT 8) 7) (CONS (DIGIT 2) [])))))"
waves.1.c005,0,10,1,1,"C (CONS (DIGIT 5) (CONS (DIGIT 9) (CONS (DECC (DIGIT 1) 0) (CONS (DIGIT 2) (CONS (DIGIT 7) (CONS (DIGIT 4) []))))))","CONS (DIGIT 5) (CONS (DIGIT 9) (CONS (DECC (DIGIT 1) 0) (CONS (DIGIT 2) (CONS (DIGIT 7) (CONS (DIGIT 4) [])))))","CONS (DIGIT 5) (CONS (DIGIT 9) (CONS (DECC (DIGIT 1) 0) (CONS (DIGIT 2) (CONS (DIGIT 7) (CONS (DIGIT 4) [])))))"
waves.1.c005,1,0,17,0,"C (CONS (DIGIT 5) (CONS (DIGIT 9) (CONS (DECC (DIGIT 1) 0) (CONS (DIGIT 2) (CONS (DIGIT 7) (CONS (DIGIT 4) []))))))","CONS (DIGIT 5) (CONS (DIGIT 9) (CONS (DECC (DIGIT 1) 0) (CONS (DIGIT 2) (CONS (DIGIT 7) (CONS (DIGIT 4) [])))))","CONS (DIGIT 9) (CONS (DECC (DIGIT 1) 0) (CONS (DIGIT 2) (CONS (DIGIT 7) (CONS (DIGIT 4) []))))"
waves.1.c005,1,1,1,1,"C []","[]","[]"
waves.1.c005,1,2,1,1,"C (CONS (DIGIT 2) (CONS (DECC (DIGIT 1) 0) (CONS (DIGIT 7) (CONS (DECC (DIGIT 7) 4) (CONS (DIGIT 7) (CONS (DECC (DIGIT 9) 7) (CONS (DIGIT 8) (CONS (DIGIT 0) (CONS (DIGIT 5) (CONS (DECC (DIGIT 1) 2) []))))))))))","CONS (DIGIT 2) (CONS (DECC (DIGIT 1) 0) (CONS (DIGIT 7) (CONS (DECC (DIGIT 7) 4) (CONS (DIGIT 7) (CONS (DECC (DIGIT 9) 7) (CONS (DIGIT 8) (CONS (DIGIT 0) (CONS (DIGIT 5) (CONS (DECC (DIGIT 1) 2) [])))))))))","CONS (DIGIT 2) (CONS (DECC (DIGIT 1) 0) (CONS (DIGIT 7) (CONS (DECC (DIGIT 7) 4) (CONS (DIGIT 7) (CONS (DECC (DIGIT 9) 7) (CONS (DIGIT 8) (CONS (DIGIT 0) (CONS (DIGIT 5) (CONS (DECC (DIGIT 1) 2) [])))))))))"
waves.1.c005,1,3,1,1,"C (CONS (DECC (DIGIT 1) 4) (CONS (DECC (DIGIT 1) 0) (CONS (DECC (DIGIT 4) 8) (CONS (DIGIT 3) (CONS (DIGIT 2) (CONS (DIGIT 9) (CONS (DECC (DIGIT 1) 0) (CONS (DIGIT 3) []))))))))","CONS (DECC (DIGIT 1) 4) (CONS (DECC (DIGIT 1) 0) (CONS (DECC (DIGIT 4) 8) (CONS (DIGIT 3) (CONS (DIGIT 2) (CONS (DIGIT 9) (CONS (DECC (DIGIT 1) 0) (CONS (DIGIT 3) [])))))))","CONS (DECC (DIGIT 1) 4) (CONS (DECC (DIGIT 1) 0) (CONS (DECC (DIGIT 4) 8) (CONS (DIGIT 3) (CONS (DIGIT 2) (CONS (DIGIT 9) (CONS (DECC (DIGIT 1) 0) (CONS (DIGIT 3) [])))))))"
waves.1.c005,1,4,1,1,"C (CONS (DECC (DIGIT 6) 9) [])","CONS (DECC (DIGIT 6) 9) []","CONS (DECC (DIGIT 6) 9) []"
waves.1.c005,1,5,1,1,"C (CONS (DIGIT 0) (CONS (DIGIT 6) (CONS (DIGIT 4) (CONS (DECC (DIGIT 4) 1) (CONS (DIGIT 2) (CONS (DECC (DIGIT 4) 5) (CONS (DECC (DIGIT 6) 5) (CONS (DIGIT 4) (CONS (DIGIT 3) [])))))))))","CONS (DIGIT 0) (CONS (DIGIT 6) (CONS (DIGIT 4) (CONS (DECC (DIGIT 4) 1) (CONS (DIGIT 2) (CONS (DECC (DIGIT 4) 5) (CONS (DECC (DIGIT 6) 5) (CONS (DIGIT 4) (CONS (DIGIT 3) []))))))))","CONS (DIGIT 0) (CONS (DIGIT 6) (CONS (DIGIT 4) (CONS (DECC (DIGIT 4) 1) (CONS (DIGIT 2) (CONS (DECC (DIGIT 4) 5) (CONS (DECC (DIGIT 6) 5) (CONS (DIGIT 4) (CONS (DIGIT 3) []))))))))"
waves.1.c005,1,6,1,1,"C (CONS (DIGIT 4) (CONS (DECC (DIGIT 6) 7) (CONS (DECC (DIGIT 1) 0) [])))","CONS (DIGIT 4) (CONS (DECC (DIGIT 6) 7) (CONS (DECC (DIGIT 1) 0) []))","CONS (DIGIT 4) (CONS (DECC (DIGIT 6) 7) (CONS (DECC (DIGIT 1) 0) []))"
waves.1.c005,1,7,1,1,"C (CONS (DIGIT 5) (CONS (DECC (DIGIT 3) 0) []))","CONS (DIGIT 5) (CONS (DECC (DIGIT 3) 0) [])","CONS (DIGIT 5) (CONS (DECC (DIGIT 3) 0) [])"
waves.1.c005,1,8,1,1,"C (CONS (DIGIT 9) (CONS (DIGIT 0) (CONS (DECC (DIGIT 2) 1) [])))","CONS (DIGIT 9) (CONS (DIGIT 0) (CONS (DECC (DIGIT 2) 1) []))","CONS (DIGIT 9) (CONS (DIGIT 0) (CONS (DECC (DIGIT 2) 1) []))"
waves.1.c005,1,9,1,1,"C (CONS (DECC (DIGIT 1) 6) (CONS (DECC (DIGIT 7) 2) (CONS (DIGIT 8) (CONS (DECC (DIGIT 3) 9) (CONS (DECC (DIGIT 1) 0) (CONS (DIGIT 6) []))))))","CONS (DECC (DIGIT 1) 6) (CONS (DECC (DIGIT 7) 2) (CONS (DIGIT 8) (CONS (DECC (DIGIT 3) 9) (CONS (DECC (DIGIT 1) 0) (CONS (DIGIT 6) [])))))","CONS (DECC (DIGIT 1) 6) (CONS (DECC (DIGIT 7) 2) (CONS (DIGIT 8) (CONS (DECC (DIGIT 3) 9) (CONS (DECC (DIGIT 1) 0) (CONS (DIGIT 6) [])))))"
waves.1.c005,1,10,1,1,"C (CONS (DECC (DIGIT 2) 5) (CONS (DECC (DIGIT 8) 6) (CONS (DECC (DIGIT 2) 3) (CONS (DECC (DIGIT 1) 3) []))))","CONS (DECC (DIGIT 2) 5) (CONS (DECC (DIGIT 8) 6) (CONS (DECC (DIGIT 2) 3) (CONS (DECC (DIGIT 1) 3) [])))","CONS (DECC (DIGIT 2) 5) (CONS (DECC (DIGIT 8) 6) (CONS (DECC (DIGIT 2) 3) (CONS (DECC (DIGIT 1) 3) [])))"
waves.1.c005,2,0,17,0,"C (CONS (DIGIT 3) (CONS (DECC (DIGIT 1) 3) (CONS (DECC (DIGIT 5) 0) (CONS (DECC (DIGIT 5) 5) (CONS (DECC (DIGIT 5) 3) (CONS (DECC (DIGIT 2) 6) (CONS (DECC (DIGIT 4) 5) (CONS (DIGIT 0) (CONS (DECC (DIGIT 7) 6) [])))))))))","CONS (DIGIT 3) (CONS (DECC (DIGIT 1) 3) (CONS (DECC (DIGIT 5) 0) (CONS (DECC (DIGIT 5) 5) (CONS (DECC (DIGIT 5) 3) (CONS (DECC (DIGIT 2) 6) (CONS (DECC (DIGIT 4) 5) (CONS (DIGIT 0) (CONS (DECC (DIGIT 7) 6) []))))))))","CONS (DECC (DIGIT 1) 3) (CONS (DECC (DIGIT 5) 0) (CONS (DECC (DIGIT 5) 5) (CONS (DECC (DIGIT 5) 3) (CONS (DECC (DIGIT 2) 6) (CONS (DECC (DIGIT 4) 5) (CONS (DIGIT 0) (CONS (DECC (DIGIT 7) 6) [])))))))"
waves.1.c005,2,1,1,1,"C (CONS (DIGIT 1) (CONS (DIGIT 4) (CONS (DECC (DIGIT 7) 3) (CONS (DIGIT 7) (CONS (DIGIT 6) (CONS (DIGIT 6) (CONS (DIGIT 4) (CONS (DIGIT 5) []))))))))","CONS (DIGIT 1) (CONS (DIGIT 4) (CONS (DECC (DIGIT 7) 3) (CONS (DIGIT 7) (CONS (DIGIT 6) (CONS (DIGIT 6) (CONS (DIGIT 4) (CONS (DIGIT 5) [])))))))","CONS (DIGIT 1) (CONS (DIGIT 4) (CONS (DECC (DIGIT 7) 3) (CONS (DIGIT 7) (CONS (DIGIT 6) (CONS (DIGIT 6) (CONS (DIGIT 4) (CONS (DIGIT 5) [])))))))"
waves.1.c005,2,2,1,1,"C (CONS (DECC (DIGIT 1) 4) (CONS (DECC (DIGIT 1) 0) (CONS (DECC (DIGIT 4) 8) (CONS (DIGIT 3) (CONS (DIGIT 2) (CONS (DIGIT 9) (CONS (DECC (DIGIT 1) 0) (CONS (DIGIT 3) []))))))))","CONS (DECC (DIGIT 1) 4) (CONS (DECC (DIGIT 1) 0) (CONS (DECC (DIGIT 4) 8) (CONS (DIGIT 3) (CONS (DIGIT 2) (CONS (DIGIT 9) (CONS (DECC (DIGIT 1) 0) (CONS (DIGIT 3) [])))))))","CONS (DECC (DIGIT 1) 4) (CONS (DECC (DIGIT 1) 0) (CONS (DECC (DIGIT 4) 8) (CONS (DIGIT 3) (CONS (DIGIT 2) (CONS (DIGIT 9) (CONS (DECC (DIGIT 1) 0) (CONS (DIGIT 3) [])))))))"
waves.1.c005,2,3,1,1,"C (CONS (DIGIT 1) (CONS (DECC (DIGIT 4) 6) (CONS (DIGIT 5) (CONS (DECC (DIGIT 4) 5) (CONS (DIGIT 8) (CONS (DIGIT 0) (CONS (DIGIT 8) [])))))))","CONS (DIGIT 1) (CONS (DECC (DIGIT 4) 6) (CONS (DIGIT 5) (CONS (DECC (DIGIT 4) 5) (CONS (DIGIT 8) (CONS (DIGIT 0) (CONS (DIGIT 8) []))))))","CONS (DIGIT 1) (CONS (DECC (DIGIT 4) 6) (CONS (DIGIT 5) (CONS (DECC (DIGIT 4) 5) (CONS (DIGIT 8) (CONS (DIGIT 0) (CONS (DIGIT 8) []))))))"
waves.1.c005,2,4,1,1,"C (CONS (DIGIT 2) (CONS (DECC (DIGIT 8) 6) []))","CONS (DIGIT 2) (CONS (DECC (DIGIT 8) 6) [])","CONS (DIGIT 2) (CONS (DECC (DIGIT 8) 6) [])"
waves.1.c005,2,5,1,1,"C (CONS (DIGIT 5) (CONS (DECC (DIGIT 3) 0) []))","CONS (DIGIT 5) (CONS (DECC (DIGIT 3) 0) [])","CONS (DIGIT 5) (CONS (DECC (DIGIT 3) 0) [])"
waves.1.c005,2,6,1,1,"C (CONS (DECC (DIGIT 5) 1) [])","CONS (DECC (DIGIT 5) 1) []","CONS (DECC (DIGIT 5) 1) []"
waves.1.c005,2,7,1,1,"C (CONS (DIGIT 3) (CONS (DECC (DIGIT 2) 4) (CONS (DIGIT 2) (CONS (DECC (DIGIT 6) 7) (CONS (DECC (DIGIT 6) 9) (CONS (DIGIT 5) (CONS (DIGIT 2) (CONS (DECC (DIGIT 9) 4) (CONS (DIGIT 8) [])))))))))","CONS (DIGIT 3) (CONS (DECC (DIGIT 2) 4) (CONS (DIGIT 2) (CONS (DECC (DIGIT 6) 7) (CONS (DECC (DIGIT 6) 9) (CONS (DIGIT 5) (CONS (DIGIT 2) (CONS (DECC (DIGIT 9) 4) (CONS (DIGIT 8) []))))))))","CONS (DIGIT 3) (CONS (DECC (DIGIT 2) 4) (CONS (DIGIT 2) (CONS (DECC (DIGIT 6) 7) (CONS (DECC (DIGIT 6) 9) (CONS (DIGIT 5) (CONS (DIGIT 2) (CONS (DECC (DIGIT 9) 4) (CONS (DIGIT 8) []))))))))"
waves.1.c005,2,8,1,1,"C (CONS (DECC (DIGIT 8) 6) (CONS (DIGIT 6) (CONS (DIGIT 8) (CONS (DECC (DIGIT 7) 8) (CONS (DECC (DIGIT 5) 1) (CONS (DECC (DIGIT 3) 7) (CONS (DECC (DIGIT 4) 5) (CONS (DECC (DIGIT 1) 8) (CONS (DIGIT 4) [])))))))))","CONS (DECC (DIGIT 8) 6) (CONS (DIGIT 6) (CONS (DIGIT 8) (CONS (DECC (DIGIT 7) 8) (CONS (DECC (DIGIT 5) 1) (CONS (DECC (DIGIT 3) 7) (CONS (DECC (DIGIT 4) 5) (CONS (DECC (DIGIT 1) 8) (CONS (DIGIT 4) []))))))))","CONS (DECC (DIGIT 8) 6) (CONS (DIGIT 6) (CONS (DIGIT 8) (CONS (DECC (DIGIT 7) 8) (CONS (DECC (DIGIT 5) 1) (CONS (DECC (DIGIT 3) 7) (CONS (DECC (DIGIT 4) 5) (CONS (DECC (DIGIT 1) 8) (CONS (DIGIT 4) []))))))))"
